mf_0,mf_1,mf_2,mf_3,mf_4,mf_5,mf_6,mf_7,mf_8,mf_9,mf_10,mf_11,mf_12,mf_13,mf_14,measure
7.9470525,2.0303435,4.6787477,4.4076886,0.6150556,4.3943973,4.85592,5.14473,4.6863604,5.8401566,4.298815,4.629299,4.2615967,2.9871979,3.594117,BR
-1.5494572,4.455951,-0.9000324,5.0655675,1.5456223,6.5036597,4.030869,5.8058114,5.6987224,5.938708,5.0030923,5.0983415,4.616806,2.4447532,4.1307306,BR
8.072808,1.9915229,4.806251,4.2617908,0.59661084,4.4808493,4.8977585,5.1158066,4.6948724,5.780075,4.346916,4.535845,4.3603535,2.9984047,3.6740756,BR
1.8704802,-0.53692204,3.1138482,8.514879,2.0142522,4.2684517,6.280605,6.4000106,4.306593,6.6336284,4.6192513,5.2299542,3.2599738,2.6839063,3.7735877,MCR
-1.7188772,6.855943,0.68576044,4.0915008,0.9212245,4.653803,4.576676,5.5989842,5.9347615,6.523069,4.8945613,5.7302737,3.6567104,2.4202595,3.9569426,MCR
0.3086578,1.5479407,1.3837788,7.308075,1.892617,5.4497695,5.4116497,6.0506973,4.883137,6.3981004,4.62317,5.2001715,3.7503488,2.8328712,3.9934666,OS
8.25362,1.9058824,4.9765453,4.0430317,0.5749085,4.609971,4.9900255,5.115108,4.7045646,5.721118,4.4471273,4.428868,4.4728928,3.011403,3.8002994,BR
-1.3884156,9.48874,4.4493794,3.9257305,0.43526655,2.791279,5.4698734,5.8707285,5.094446,6.448389,5.062535,5.3111615,3.1955948,3.0101953,3.9380996,MCR
-1.6131918,4.010366,-0.9037102,5.489173,1.7126942,6.8308954,4.430504,5.8358297,5.604889,6.051018,5.017528,5.044739,4.5267034,2.4862463,4.154276,MCR
-0.9210758,3.86918,-0.15937003,5.3893394,1.5157334,6.144073,4.1327553,5.834111,5.530918,5.9538975,4.9322934,5.1064496,4.5562844,2.5082867,4.123529,SYM
0.47307056,3.4711967,1.9273599,5.9324875,1.3348197,5.024257,4.8506308,5.8447733,4.9936104,6.153412,4.8721833,5.2109904,3.9726334,2.724834,3.938318,BR
-1.4935414,5.247103,-0.88761497,4.324636,1.2043656,5.9315233,3.535863,5.9011397,5.694997,5.947838,4.945025,5.385709,4.488107,2.545985,4.085123,MCR
-1.4198273,5.3101587,-0.90893936,4.1775107,1.1097509,5.8743067,3.3731647,5.926486,5.6707525,5.9494185,4.9173427,5.478112,4.478232,2.601384,4.067058,MCR
-0.99684817,3.933682,-0.25511143,5.3339877,1.5101992,6.1926165,4.088525,5.834923,5.550198,5.9423113,4.9388933,5.1054606,4.5787063,2.5002756,4.125067,SYM
4.0287786,-0.54446375,5.0677032,6.709222,0.96637064,3.5138726,4.806655,5.3495765,4.688924,6.1411047,4.756156,4.4612765,3.4006875,3.008704,3.8759348,MCR
12.275894,7.1764164,1.0913377,7.3101096,0.12024033,4.8648567,4.4084806,5.0731077,4.043931,5.918737,3.686574,4.410148,4.5223093,2.765732,3.4028902,SYM
-0.26974517,1.7980534,1.0645818,8.482726,2.35178,6.250514,6.817882,6.7680697,4.3730383,6.6239038,4.597239,5.4107494,3.555592,2.8110042,4.6876698,MCR
-0.60603434,7.0638137,7.344195,7.7782397,1.6456594,6.469184,3.1883705,5.784433,3.2681649,6.6776624,5.590505,4.712433,5.369279,2.8112235,4.093449,MCR
0.5523486,0.9921863,1.5304701,8.461137,2.2772799,5.636667,6.2387004,6.4596286,4.432793,6.56741,4.4961467,5.3021216,3.6705666,2.7995284,4.2870774,MCR
-0.6347199,7.263458,8.340339,8.127178,1.4526507,7.0459423,2.8274183,5.671234,3.2222877,6.592072,5.463225,4.882398,5.684576,2.8619506,4.0470495,BR
-1.6587789,4.645109,-1.0839097,4.9573927,1.5135397,6.568008,3.9547765,5.8086047,5.737471,5.9493213,5.002599,5.1593795,4.6142793,2.4627883,4.1302743,BR
3.6620154,-1.0712208,5.283405,7.340186,1.1156787,3.2395303,4.939215,5.5173597,4.5328803,6.2522573,4.632136,4.3246746,3.5125573,3.1286843,3.6202793,MCR
-1.2961173,4.063256,-0.5418951,5.290488,1.6036192,6.464313,4.1100907,5.7835364,5.6493807,5.8645096,4.98158,4.9934616,4.7052937,2.4318814,4.163699,SYM
0.772859,1.0643429,1.8384948,7.737306,1.858267,5.1742535,5.6588087,6.1005177,4.7053804,6.4048867,4.565014,5.158806,3.6595566,2.8416955,3.954271,SYM
0.31162867,1.2457043,1.3072042,8.567898,2.3734581,5.866719,6.613939,6.6396112,4.3680024,6.6078787,4.5122046,5.3574243,3.6470795,2.7845595,4.519636,MCR
3.8625844,1.6392294,3.7484088,5.6425047,1.0319965,4.6029387,4.8842564,5.4277315,4.8870034,6.269789,4.595723,5.012502,3.7629051,2.7193234,3.9734478,SYM
12.385088,6.522861,1.1071839,7.149317,-0.08115719,4.8875036,4.4855323,5.053198,4.3197784,5.7278175,3.516553,4.5011196,4.7239575,2.7394514,3.5498807,BR
11.991138,6.9494867,1.317367,6.9898043,0.11966688,4.547885,4.428858,5.449175,4.0925474,6.276748,4.0015807,4.128812,4.499824,2.8428485,3.6787667,BR
8.195491,2.389801,4.449911,4.552146,0.6495912,4.368821,4.779891,5.068205,4.628797,5.8501606,4.2345986,4.5659823,4.181256,2.9364853,3.4575894,BR
-0.489218,1.9649609,1.1658894,8.411373,2.2553487,6.25455,6.7783833,6.8104415,4.373362,6.614376,4.652239,5.439701,3.4367845,2.8548362,4.6494017,MCR
-1.5168673,5.376934,-1.4321898,4.1398115,1.0903394,6.302072,3.107533,5.8717585,5.7190123,5.8315682,4.8656025,5.540715,4.579061,2.6863303,4.054626,SYM
-1.4309355,9.486378,4.5171685,3.8952568,0.37080088,2.8635495,5.382497,5.9413376,5.0473747,6.392993,5.106968,5.246743,3.2662158,3.028106,3.908994,BR
3.6282666,-1.1736568,5.2024684,7.3802996,1.1301271,3.2493103,4.9256825,5.5194163,4.5057564,6.164616,4.767129,4.377171,3.3844612,3.0938234,3.6646209,MCR
0.122717425,1.5002824,1.0353218,8.692114,2.4214153,6.003743,6.9212832,6.7713213,4.3438396,6.6252275,4.5217996,5.3879476,3.65386,2.7550178,4.733158,MCR
-1.6970761,7.210473,-0.5470708,3.0929432,0.74257797,4.490205,3.6020672,6.088412,5.5623236,6.049496,4.90408,5.6505175,3.9192455,2.6382961,4.0575223,SYM
-1.7224348,6.867606,0.6846266,4.0814395,0.91952574,4.64292,4.57516,5.594992,5.9341335,6.5275927,4.8922253,5.7350116,3.6493173,2.4219513,3.954584,OS
0.21272667,1.5568641,1.3466911,8.020176,2.1281614,5.732142,6.179879,6.448533,4.5524316,6.5068493,4.587144,5.3004994,3.628206,2.8232112,4.340795,MCR
-1.6144245,4.004876,-0.90537894,5.5009007,1.7151793,6.83853,4.443474,5.8387194,5.600687,6.0578413,5.015819,5.0505366,4.5181394,2.493048,4.1554213,MCR
8.092101,2.246716,4.7122483,4.207913,0.7226169,4.9193635,4.934235,4.776447,4.657179,5.7462716,4.4419394,4.060424,4.155067,2.8307424,3.688144,SYM
0.7576804,1.0548508,1.8261334,7.789111,1.8730617,5.187405,5.6861196,6.118484,4.69336,6.4109807,4.5599723,5.159162,3.6667528,2.8440719,3.9640505,SYM
0.47718143,3.4662387,1.9330246,5.9382052,1.3359563,5.024278,4.855645,5.8468094,4.9906874,6.1556096,4.8711658,5.2120914,3.9694185,2.7261639,3.9381526,BR
0.11663954,1.5048841,1.1747501,8.561211,2.340091,5.9399524,6.7369556,6.7130585,4.377714,6.608901,4.555488,5.3857975,3.5826068,2.791405,4.621119,BR
2.2627864,-0.68240905,3.6127636,7.848628,1.578346,3.9262888,5.4966846,5.895178,4.583779,6.3894486,4.623167,4.903542,3.4886892,2.8835063,3.7257042,MCR
-1.5952832,9.14308,2.6067865,3.2639718,0.36865112,2.2969763,5.6569586,5.856071,5.2379365,6.321046,4.7748413,5.4579444,2.968733,2.919186,3.9395201,BR
7.2517285,1.4928676,4.98577,4.302796,0.65583235,4.5076423,5.1174426,5.2813315,4.826229,5.925523,4.5253077,4.712686,4.210383,2.9064598,3.9050694,MCR
8.187227,1.948456,4.9378085,4.111177,0.58353853,4.5835414,4.9506354,5.087371,4.714612,5.724224,4.4115005,4.4323688,4.452799,3.0010262,3.765539,BR
0.81546825,1.0549306,1.8705324,7.822705,1.9003141,5.19683,5.758397,6.1658096,4.630886,6.4275002,4.5398064,5.1624284,3.619412,2.8473167,4.0146875,SYM
-2.0213318,7.3580484,-0.15025227,3.3047693,1.0148087,4.4653893,3.9984822,5.85702,5.7985086,6.237809,4.676811,5.6694665,3.8981047,2.6711123,4.096731,MCR
-2.024723,7.387757,-0.07713084,3.3622603,1.0199124,4.4181056,4.0696483,5.847413,5.799804,6.248904,4.6868997,5.6531696,3.8603895,2.653176,4.0954127,MCR
2.6475086,-1.0548903,4.225904,8.25619,1.6709781,3.6458008,5.587466,6.142992,4.4542613,6.540115,4.703522,4.874701,3.3816795,2.855105,3.6600754,BR
-0.43170708,1.951458,1.1567394,8.310971,2.2522388,6.2571316,6.689613,6.7689486,4.377761,6.6214843,4.638978,5.4167514,3.4600813,2.8376288,4.644828,MCR
-1.6152624,4.724815,-1.0272297,4.8603163,1.4901749,6.457757,3.8295922,5.794461,5.7537303,5.9135227,5.0030246,5.149834,4.6394606,2.4322364,4.1256533,MCR
-1.2748353,9.36228,3.6548812,3.686396,0.37113786,2.6747332,5.7093563,5.874599,5.229838,6.6634135,4.98952,5.551199,2.9083364,2.8748736,4.0559316,SYM
0.19537327,1.4305781,1.0529323,8.72224,2.42172,5.9462886,6.936164,6.764874,4.3377633,6.6196065,4.51385,5.3785605,3.656009,2.7559667,4.7274275,BR
1.3895264,0.789495,2.3182645,7.71238,1.8349315,4.983962,5.756006,6.1166925,4.5727563,6.429096,4.4882803,5.114427,3.5487294,2.8267484,4.005558,MCR
-1.5138654,4.5932117,-0.90438604,4.9199944,1.5048126,6.4098988,3.8525321,5.7916145,5.7314687,5.8782916,4.998245,5.1088405,4.6752086,2.4223638,4.1352053,BR
-1.9825855,7.1988072,-0.057643864,3.563174,1.0136683,4.520923,4.0950522,5.8768997,5.7734356,6.2298393,4.790834,5.6073847,3.8491518,2.5854623,4.0853324,SYM
3.1031587,-1.2094588,4.7883215,7.8878307,1.4372102,3.411092,5.2781496,5.8549695,4.5035048,6.370874,4.694243,4.6278963,3.4087403,2.971411,3.6417294,BR
-1.4431049,9.459295,4.460442,3.9011095,0.40973088,2.81368,5.4098387,5.899707,5.079666,6.3860207,5.0647025,5.2490253,3.2606006,3.0489693,3.8921177,MCR
6.9137225,1.6622345,4.6430783,4.438883,0.69545895,4.6901116,4.9955907,5.0473,4.7603335,5.9339027,4.428934,4.5371237,3.9236388,2.8075068,3.7943597,MCR
0.99796396,0.47545445,1.970281,8.6656275,2.1703947,5.244898,6.6512284,6.5087337,4.322688,6.5509834,4.513372,5.2456074,3.4267027,2.8222504,4.2716694,BR
-1.8752508,7.378685,-0.3761486,3.069398,0.85846466,4.4415812,3.7780116,5.994923,5.661838,6.14211,4.792853,5.659151,3.8888028,2.6704683,4.085538,MCR
3.5170095,-1.2283913,5.1866775,7.5275984,1.176313,3.221513,5.0001826,5.5891714,4.5041833,6.220954,4.727814,4.365583,3.4146724,3.1087027,3.6147554,OS
-1.594527,9.156277,2.5797613,3.2243586,0.3492735,2.2688656,5.6792912,5.8660502,5.257865,6.330555,4.7570996,5.4844937,2.9365997,2.895115,3.9603043,BR
12.4179325,6.5852795,1.0810133,7.199011,-0.08380208,4.935814,4.468188,5.0208735,4.3035603,5.689608,3.5062335,4.5331693,4.72863,2.7220955,3.5003927,SYM
-1.2822088,4.0038247,-0.5264482,5.338764,1.62804,6.46513,4.148824,5.7977486,5.6174526,5.88809,4.9884124,4.9603744,4.6870236,2.4045043,4.1603274,SYM
4.4233594,0.5877709,4.500496,5.752177,0.9182061,4.1092415,4.812145,5.3348937,4.9345794,6.275479,4.6583753,4.870735,3.4795654,2.7294207,4.1202755,MCR
-1.4076406,8.621038,1.086578,3.1422758,0.45004895,3.1884794,5.178693,5.907946,5.3968077,6.364472,4.6553893,5.7798862,2.974133,2.8410907,4.139469,BR
2.2538261,-0.67443,3.5970838,7.8604493,1.5899383,3.937206,5.5104985,5.90856,4.579599,6.3991656,4.624131,4.9153156,3.4843276,2.8755102,3.7246974,MCR
12.38474,6.7835784,1.0113245,7.21957,0.0034158353,4.971336,4.392218,4.950068,4.21459,5.6863947,3.4583669,4.5168543,4.6489325,2.7705438,3.441441,SYM
12.093734,6.303912,1.3888464,6.761465,0.007971785,4.480299,4.640987,5.3500295,4.4255557,6.1373644,3.8236182,4.2701073,4.6630945,2.8451061,3.8923953,BR
3.9916596,-0.23192915,4.808231,6.5354853,0.97908145,3.7016702,4.8388696,5.36726,4.7639775,6.1854424,4.7279406,4.5938315,3.4252286,2.9246597,3.945291,MCR
2.2357397,-0.51612115,3.4107704,7.971291,1.7357911,4.1240635,5.794367,6.075793,4.5234313,6.5085077,4.6436825,5.0661063,3.3759263,2.7611315,3.7186933,BR
0.3253129,1.521434,1.3879759,7.2824306,1.8816993,5.4279885,5.367526,6.0230284,4.9026713,6.392558,4.622982,5.1934857,3.7644718,2.8305025,3.9685318,OS
12.104261,6.3010902,1.3752222,6.75086,-0.0033060042,4.4895396,4.6441593,5.340094,4.436348,6.124006,3.8081915,4.269945,4.67173,2.8351161,3.8994558,BR
4.0779085,-0.2640666,4.9094353,6.5022445,0.9445231,3.654775,4.799803,5.3308067,4.7605,6.158651,4.7452054,4.545631,3.4097006,2.9511929,3.9535813,MCR
12.138754,7.0529175,1.2000575,7.151067,0.11376757,4.7067704,4.420819,5.2714615,4.0542054,6.1039953,3.8500419,4.2724853,4.5080876,2.7912195,3.5375013,MCR
-0.58620054,6.999104,7.219227,7.7163873,1.6987768,6.38423,3.2606018,5.8216543,3.282196,6.7000995,5.609206,4.674603,5.30555,2.8132257,4.1218276,MCR
-1.5874693,9.157841,2.6024961,3.225049,0.33802906,2.2687542,5.6952915,5.8727636,5.2669835,6.341419,4.7486267,5.4964995,2.922795,2.8859859,3.9708893,BR
8.172589,1.9404324,4.928661,4.1286216,0.5813673,4.556631,4.945761,5.1031494,4.7129645,5.732661,4.4029837,4.462203,4.4479647,3.0053046,3.7566464,BR
0.22480723,2.0939686,1.5463549,7.3502827,1.8281033,5.493194,5.7411437,6.2706733,4.7006397,6.388303,4.673777,5.25609,3.5905728,2.8606207,4.159212,BR
0.54844415,3.3747861,2.021797,6.0346675,1.3546088,5.0332866,4.9326944,5.8768363,4.9444027,6.1886873,4.855091,5.2268047,3.9232874,2.7443397,3.936971,BR
3.5876908,-1.2278957,5.186828,7.431163,1.1522739,3.23148,4.94795,5.546143,4.4961963,6.165942,4.7835827,4.376118,3.3669062,3.0983062,3.6513069,MCR
-1.7694794,5.979167,-0.84233963,4.015714,1.0682875,5.5093,3.6054666,5.9805174,5.7211466,6.0270386,4.946061,5.508835,4.256972,2.540122,4.067013,OS
0.254888,1.9369208,1.5276484,7.4116735,1.8273822,5.4877014,5.7225165,6.2548046,4.714124,6.379726,4.667369,5.2392106,3.5937197,2.861558,4.145343,BR
-1.5240847,9.078531,2.8533971,3.5014927,0.41124347,2.4930017,5.646159,5.837776,5.2182612,6.3901415,4.830633,5.4248385,3.031382,2.9673452,3.9240956,MCR
2.7327616,-0.9643455,4.2561355,7.805647,1.4615673,3.603159,5.3250804,5.829943,4.5603843,6.34692,4.683153,4.7146244,3.4421065,2.9595358,3.6854944,BR
-1.5369929,5.2023306,-1.3204868,4.2668457,1.1318226,6.3303547,3.191545,5.8915253,5.740531,5.861052,4.9126453,5.5064096,4.618872,2.6104202,4.069955,SYM
3.548416,-1.2364235,5.190958,7.4717546,1.1616392,3.2197819,4.967172,5.562801,4.494376,6.1837025,4.7676105,4.365783,3.3819935,3.1078646,3.6316073,OS
-1.7250438,7.2631526,-0.50624734,3.068425,0.72959244,4.445419,3.6559958,6.129942,5.5341563,6.044033,4.9430633,5.6187305,3.8655758,2.6182032,4.056137,MCR
11.517894,5.972988,1.8740555,6.5211763,0.31152883,4.22793,4.6318846,5.4148574,4.335121,6.527346,4.193748,4.271613,4.48883,3.079808,3.8475509,BR
1.1103235,0.37007827,2.0953531,8.61839,2.1228902,5.129605,6.5706806,6.4548726,4.3460507,6.5371804,4.513006,5.223352,3.4195328,2.8232417,4.210976,BR
2.2766232,-0.5957915,3.520886,7.868279,1.6387172,4.012362,5.5958366,5.962651,4.5663795,6.4427247,4.6256514,4.983273,3.4553676,2.8243985,3.722257,MCR
12.333744,6.604694,1.0895019,7.1038017,-0.018263778,4.8645,4.461923,5.0421653,4.29535,5.7559195,3.4865322,4.4683995,4.6902843,2.8007987,3.5631757,SYM
12.315336,7.342595,1.0798808,7.3597937,0.11302745,4.895482,4.3625946,5.0224514,4.063818,5.878287,3.666841,4.4376945,4.5585666,2.7924056,3.3918366,SYM
1.052631,0.9132397,2.05239,7.8095236,1.8810433,5.1079774,5.7757854,6.1491942,4.604334,6.4312105,4.517603,5.1459646,3.588652,2.836998,4.006249,SYM
-1.6533376,7.2056108,-0.5756903,3.076386,0.7167287,4.484358,3.574402,6.0982833,5.5443797,6.033087,4.9146247,5.6561813,3.9231966,2.6411154,4.0530305,SYM
-0.64702857,7.2506037,8.25579,8.096628,1.4788866,6.979908,2.8499644,5.6817155,3.2139902,6.604887,5.4888983,4.8632803,5.6625214,2.8408396,4.0343924,BR
3.73404,1.7271669,3.653216,5.6641736,1.0760567,4.683567,4.8531814,5.475752,4.897805,6.2353706,4.5761237,5.0076194,3.8323278,2.691261,3.922976,SYM
9.62881,3.7363372,3.628111,5.151062,0.94398284,4.6569552,4.742392,4.887315,4.3243484,5.5362015,3.963107,4.5804605,4.2097993,2.77556,2.8933294,SYM
5.1781693,1.1049463,4.3756967,5.056666,0.75864,4.352813,4.8248296,5.1785355,4.9930263,6.2846174,4.4868813,4.990415,3.5510259,2.6001296,4.0755205,SYM
4.039489,-0.5068113,5.0516195,6.6796045,0.9622139,3.5303607,4.80484,5.34616,4.6977696,6.1431274,4.754631,4.4693875,3.4017646,3.0024843,3.886092,MCR
-1.6241745,8.922063,1.211443,3.0162976,0.359726,2.8452163,5.372965,5.892046,5.367555,6.2902703,4.636685,5.7002273,2.941036,2.8533242,4.035048,MCR
2.007199,-0.6113897,3.2887995,8.404928,1.9257311,4.1587973,6.1081734,6.318938,4.370318,6.6019325,4.6325045,5.16506,3.3071012,2.7185354,3.746245,MCR
4.6029286,0.93175715,4.427766,5.2575917,0.8867659,4.2877765,4.8092065,5.3263764,4.999791,6.336715,4.6096935,5.012077,3.5295422,2.621746,4.190171,SYM
-1.972611,7.1041756,-0.1192296,3.636945,1.0177916,4.5891447,4.0486603,5.912316,5.7528234,6.1979146,4.8522906,5.5704165,3.87307,2.5422823,4.088768,SYM
7.836451,2.0080564,4.646744,4.464306,0.62699014,4.373376,4.861331,5.1562524,4.6950502,5.8776855,4.3057866,4.661972,4.2004895,2.9713724,3.5882602,BR
6.0617175,1.3723112,4.4228096,4.693628,0.706511,4.538608,4.9288063,5.0736027,4.838409,6.081042,4.4276314,4.776601,3.6845684,2.7299016,3.8459628,MCR
-1.8955677,6.662751,-0.8823642,3.5607088,0.8993137,5.0687227,3.4618747,6.0912685,5.6734385,6.023246,4.9397526,5.6397657,4.093017,2.5678098,4.05061,BR
-0.41423535,1.9071119,1.1616069,8.391391,2.2451963,6.296055,6.758622,6.8296947,4.3473835,6.6075025,4.619713,5.4172363,3.4847615,2.8314714,4.68885,MCR
-1.7945665,5.8720913,-0.8402435,4.1305656,1.1321378,5.607836,3.700394,5.936775,5.7517443,6.0364985,4.9760857,5.446839,4.27891,2.489478,4.0710177,OS
11.692393,6.4224944,1.6658525,6.7076645,0.23346706,4.3233724,4.5123954,5.5420895,4.1918187,6.5409474,4.195467,4.1146083,4.470787,2.9707682,3.7672408,BR
2.95219,-1.2201065,4.6359386,8.004604,1.5098337,3.4545462,5.3636065,5.933436,4.4969115,6.4168262,4.6893053,4.6972737,3.4040515,2.9421513,3.6399758,BR
5.2604337,1.116203,4.4264503,5.052025,0.77980673,4.3782854,4.8550253,5.2022614,4.941466,6.2315736,4.517441,4.9268064,3.6106305,2.6572256,4.0403547,SYM
-1.3573169,3.8985848,-0.59094745,5.3813806,1.6618537,6.5260215,4.216176,5.7790256,5.6143856,5.920664,5.035041,4.8852,4.6595225,2.3549418,4.1122375,SYM
-1.6731273,6.8761873,0.81040335,4.1212244,0.8963116,4.584613,4.6634564,5.5828104,5.915212,6.553394,4.886143,5.744875,3.5985904,2.4358375,3.9477272,OS
-1.5089101,5.504369,-1.4299687,4.0413985,1.0494435,6.21053,3.0760162,5.8765984,5.7032423,5.8370085,4.8491764,5.5709195,4.5339265,2.7150204,4.0435348,BR
-1.7099996,7.4036474,-0.39742205,2.9759715,0.7191653,4.334603,3.739445,6.1101565,5.525697,6.0657105,4.9114904,5.6187253,3.809499,2.6587574,4.0675406,MCR
1.9977876,-0.5331726,3.2202241,8.3017235,1.8643384,4.198108,6.040154,6.237374,4.420836,6.5586057,4.615588,5.1289706,3.3469815,2.740465,3.7553854,MCR
-0.07078176,1.6565999,1.0347005,8.579736,2.3857381,6.147125,6.8702483,6.763917,4.359332,6.618484,4.556413,5.392667,3.6037009,2.7844007,4.7111745,BR
0.70118165,1.0985745,1.7718161,7.562835,1.8086282,5.134282,5.44153,5.98646,4.81997,6.379564,4.60201,5.1608686,3.7326906,2.832314,3.8633652,MCR
-1.9345438,6.974929,-0.60083973,3.2842946,0.9379105,4.8347735,3.6135848,5.95108,5.746636,6.1324306,4.7611666,5.6833797,4.040222,2.6629477,4.0798135,BR
3.5174963,-1.2218575,5.202621,7.5384083,1.1730719,3.214378,5.005602,5.590966,4.50888,6.2361083,4.70657,4.352998,3.434581,3.1169398,3.6026845,OS
11.546148,5.9862432,1.8542547,6.531939,0.30576617,4.2242785,4.640523,5.4100757,4.3452287,6.521928,4.1808867,4.2738547,4.496127,3.0813859,3.8582609,BR
0.0103166485,3.2465982,1.0363975,5.894401,1.5189885,5.4893007,4.5487065,5.819614,5.2725797,6.0901012,4.8583484,5.171696,4.2165356,2.6455474,4.0335646,BR
-1.5718895,3.8047504,-0.7864001,5.6221485,1.801807,6.912804,4.4396152,5.8095536,5.616629,5.9060535,5.030938,4.831534,4.7270813,2.3290482,4.2323346,MCR
12.522515,6.2748995,1.1621695,7.251527,-0.24913271,4.907664,4.55827,5.0960574,4.409749,5.6834645,3.5827127,4.589272,4.8410997,2.5823476,3.5388732,MCR
0.0037585497,1.5811512,1.0472808,8.67704,2.3773935,6.0911746,6.9530644,6.8114386,4.306614,6.6092353,4.521559,5.379114,3.5803883,2.7777941,4.7536187,MCR
8.039466,2.198698,4.5342803,4.50637,0.6092959,4.3684516,4.803179,5.124148,4.6590824,5.861569,4.226813,4.6176176,4.23631,2.9888153,3.5242217,BR
4.36719,0.75549203,4.369412,5.600882,0.9524481,4.21233,4.8142915,5.379113,4.9885507,6.3464065,4.6364202,4.9822598,3.4923208,2.649,4.182238,MCR
7.2730746,1.3930918,5.1213274,4.198384,0.63558686,4.5433006,5.209957,5.329916,4.8500566,5.899272,4.589324,4.701066,4.286002,2.9256065,3.9943597,MCR
6.4288707,1.2706156,4.7539926,4.5943036,0.7279774,4.4982157,5.0657797,5.240791,4.85564,6.04289,4.545037,4.7546015,3.8969445,2.7856324,3.9690502,MCR
-1.5026591,6.008253,-0.9266181,3.6488192,0.96222365,5.4634295,3.255008,5.961231,5.6826367,5.965689,4.9010878,5.5622034,4.385133,2.6262648,4.0677404,OS
7.7405896,1.6442204,5.0521193,4.1423926,0.60938334,4.562922,5.0953484,5.2334495,4.796552,5.822386,4.515296,4.5940323,4.379553,2.960033,3.8999312,BR
12.524273,6.241373,1.1793892,7.248874,-0.2594208,4.9011016,4.57131,5.106344,4.422311,5.685262,3.594771,4.5923886,4.8468566,2.5718524,3.5447745,MCR
5.32846,1.0522099,4.5231595,5.062777,0.789886,4.3534746,4.8823957,5.2352905,4.9258957,6.209971,4.5552435,4.892636,3.6474588,2.6900198,4.057046,SYM
2.9622293,-1.1980159,4.6520367,8.003163,1.5053033,3.4612384,5.3620143,5.931855,4.50547,6.4110227,4.683985,4.6927924,3.410976,2.9431448,3.6431406,BR
8.168667,2.3246312,4.683577,4.1958737,0.6904424,4.8593516,4.9168363,4.811625,4.6504154,5.731509,4.427498,4.1080947,4.1736817,2.8628273,3.6721818,SYM
12.193686,6.407582,1.2641605,6.9287257,0.014316078,4.627455,4.5804405,5.25551,4.366268,5.970879,3.6626604,4.353261,4.6808844,2.8561652,3.7699497,BR
-0.6423731,7.2519298,8.280672,8.103014,1.4727912,6.9943194,2.8448513,5.681061,3.217412,6.602709,5.4822345,4.8687816,5.6678724,2.8471093,4.03974,BR
2.1902654,-0.64313054,3.5073423,8.040727,1.6795623,4.0009537,5.6726665,6.025914,4.5253677,6.4684258,4.631033,4.98278,3.4400802,2.825291,3.7159166,MCR
6.93728,1.3869926,4.9266696,4.391776,0.6824335,4.5260353,5.1266932,5.278254,4.8414435,5.9680524,4.544907,4.7250247,4.0948033,2.8611462,3.943444,MCR
2.6022105,-1.0519277,4.1689787,8.326513,1.7028737,3.6631181,5.6326504,6.193695,4.4387283,6.5676227,4.7121925,4.9022264,3.3731015,2.8421347,3.6600587,MCR
4.6732984,0.8757414,4.4380474,5.33611,0.87830967,4.249309,4.8094034,5.3113575,4.983773,6.3173494,4.608014,4.9804344,3.532858,2.6426704,4.1604276,SYM
-1.526302,9.445476,4.5614347,3.78213,0.2552947,2.9711232,5.225471,6.0593753,5.0431685,6.2937865,5.1513233,5.1159334,3.3892336,3.0636785,3.849113,BR
1.2279743,0.258178,2.2313364,8.603837,2.113788,5.0040092,6.5301847,6.4410186,4.3360486,6.5579925,4.5329175,5.2310433,3.3854692,2.8004286,4.1626396,BR
-0.6133779,7.2627864,8.397308,8.161085,1.429026,7.0921783,2.7930884,5.6784463,3.2369914,6.5901155,5.4354553,4.913733,5.719179,2.8881524,4.074341,BR
0.13580504,1.4920852,1.0557837,8.677819,2.4083586,5.9836135,6.897015,6.761775,4.348069,6.6211386,4.525136,5.385698,3.644813,2.760514,4.716254,BR
8.18721,2.3813615,4.4532866,4.5501666,0.6504551,4.371929,4.7831497,5.0682545,4.6305313,5.851379,4.239736,4.5656676,4.1792116,2.9351537,3.460982,BR
-1.3353958,3.3162189,-0.46320647,6.05697,1.9817753,6.857629,4.776246,5.8839865,5.4059033,5.91297,5.0688753,4.644177,4.6483517,2.1790063,4.2666306,MCR
2.0959353,-0.43690878,3.2682686,8.042929,1.7593515,4.1924367,5.8528624,6.0925426,4.5185723,6.498294,4.61414,5.084124,3.3993235,2.7684479,3.743485,BR
-1.7821064,6.434208,-0.8188837,3.6083934,0.92976063,5.169476,3.4386978,6.0310636,5.669213,6.0327463,4.9607716,5.5680804,4.1526237,2.5533862,4.061669,MCR
-1.7734203,5.246001,-1.1056497,4.634346,1.4680196,6.2569094,3.8224032,5.7003946,5.898011,5.8963933,5.0646825,5.158031,4.600625,2.3330297,4.114261,OS
-0.52861434,3.5711143,0.37492403,5.581114,1.4299293,5.726262,4.220083,5.862029,5.4087725,6.1173143,4.8363914,5.32008,4.264135,2.703248,4.011324,SYM
-1.8877869,6.764431,-0.73781925,3.507136,0.8886854,4.936851,3.5611024,6.085406,5.660318,6.0485873,4.9425545,5.613611,4.037607,2.5593588,4.055189,MCR
9.619628,3.7253542,3.6398237,5.1331015,0.92603016,4.638289,4.7241926,4.905471,4.3429394,5.5547853,3.9814286,4.562545,4.2272,2.7574909,2.911322,SYM
